fid,nbr_1,nbr_2,nbr_3,nbr_4,nbr_5,nbr_6,nbr_7
11010,0.157376363,0.220180672,0.170649123,0.211548035,0.214268839,0.195301049,0.168909094
11011,0.137879159,0.201443967,0.135739277,0.121014125,0.142683008,0.131947736,0.128511034
11012,0.026971277,0.006233872,0.004633873,-0.027525855,-0.006022427,0.001978119,0.008861033
11013,0.204746977,0.241505583,0.180983913,0.227298882,0.212807943,0.198124713,0.179528553
11014,0.262688089,0.305540148,0.236547419,0.254794575,0.285159571,0.271291609,0.255764065
11015,0.189088043,0.230355471,0.180289952,-0.031913838,-0.02444687,-0.014864627,-0.047647212
11016,0.232759021,0.292110202,0.206462205,0.264410802,0.270784237,0.254286656,0.242792999
11017,0.143319657,0.203191207,0.161368027,0.181725429,0.174002664,0.168632842,0.151886939
11018,0.191591649,0.270471626,0.207984915,0.230942496,0.245902776,0.219238958,0.205261531
11019,0.13528859,0.181452762,0.119393403,0.138658723,0.147972346,0.146261436,0.124937169
11020,0.242473711,0.325225683,0.277809748,0.25922354,0.277537162,0.263660781,0.254330919
11021,0.089739052,0.130361364,0.083622983,0.089992938,0.142238504,0.15762013,0.114094346
11022,0.14805909,0.235982074,0.2051093,0.168261652,0.165205158,0.164071152,0.171919297
11023,0.211944031,0.266057132,0.209318618,0.222483969,0.263920674,0.253421163,0.251464138
11024,0.244698901,0.290922541,0.233138037,0.240298521,0.258288259,0.249199806,0.242786218
11025,0.141019586,0.193617482,0.171694798,0.155331789,0.152895364,0.143354708,0.125605909
11026,0.272771494,0.321972848,0.26520004,0.265562055,0.290623516,0.295900864,0.271931201
11027,0.170901547,0.212070652,0.171352915,0.180394731,0.182884344,0.179185591,0.150166752
11028,0.113761033,0.164897809,0.124330011,0.139802543,0.1286977,0.153961505,0.132111031
11029,0.231581469,0.295525885,0.24432638,0.269919685,0.25262555,0.254489613,0.231449445
11030,0.134647607,0.199189207,0.153032657,0.148960467,0.159158958,0.142951084,0.136036814
11031,0.150190764,0.229485072,0.181957226,0.170667526,0.167721571,0.204057032,0.15441674
11032,0.000750901,0.063039647,0.050100725,-0.00544606,0.008469884,0.002743934,0.015978021
11033,0.126076522,0.206335042,0.151199238,0.139832186,0.13144265,0.155680649,0.159496997
11034,0.032692223,0.043961305,0.050176684,0.014650646,0.056932741,0.055867011,0.082172521
11035,0.117967499,0.231293884,0.156164859,0.179455697,0.182940736,0.159406278,0.172636148
11036,0.159173281,0.225769164,0.161561048,0.198608777,0.190228952,0.187403625,0.180656295
11037,0.139810679,0.182945597,0.156014236,0.154280184,0.155995584,0.156343445,0.156028061
11038,0.162410356,0.216405439,0.15456201,0.154760764,0.162192664,0.172115037,0.188101387
11039,0.1836402,0.208155781,0.167498825,0.161051505,0.175517183,0.167153108,0.165433281
11040,0.181671702,0.239592889,0.204479586,0.213007723,0.217156228,0.209281398,0.207303985
11041,0.194702397,0.264040437,0.231176869,0.246034315,0.228778181,0.216771672,0.181792446
11042,0.028468692,0.096080325,0.049549558,0.016265989,0.040536898,0.049905109,0.044553823
11043,0.128325638,0.200711928,0.169767759,0.14956736,0.16642992,0.158616503,0.151595778
11044,0.143128251,0.201196138,0.140996253,0.13589827,0.137768895,0.143171204,0.131220088
11045,0.233279364,0.292762185,0.213892372,0.209440086,0.198279378,0.190646891,0.208098409
11046,0.233128712,0.31190072,0.263835645,0.302458115,0.283239853,0.24769704,0.241359194
11047,0.091584432,0.114777109,0.081560567,0.060033563,0.122974899,0.137344905,0.139425552
11048,0.191728204,0.267292701,0.181178931,0.193967252,0.184742708,0.189972744,0.201226465
11049,0.204973698,0.287143676,0.215694988,0.278880239,0.263751439,0.252523516,0.234576565
11050,0.086681796,0.148546196,0.105799265,0.125838029,0.123260047,0.122712038,0.116377927
11051,0.156990892,0.227807675,0.167715922,0.173136907,0.174992768,0.183150453,0.177106648
11052,0.021802538,0.084095759,0.073586855,0.036879047,0.051372954,0.068304108,0.091458541
11053,0.198508947,0.233166822,0.176349224,0.191544086,0.217857361,0.202253587,0.18727792
11054,0.091906788,0.171503981,0.113646913,0.077506314,0.081651847,0.086054566,0.090759386
11055,0.015050414,0.048843066,0.024222996,0.002222756,0.04860343,0.053257327,0.076888474
11056,0.228463962,0.27770326,0.219620901,0.207527633,0.213440422,0.214706426,0.205332175
11057,0.134286436,0.221876786,0.146877237,0.162245104,0.157016072,0.156399955,0.136792051
11058,0.142137319,0.207963061,0.163238148,0.140028086,0.160095856,0.153673259,0.154912416
11059,0.187949638,0.283746234,0.211803326,0.199967542,0.2117511,0.221612528,0.210354715
11060,0.202536739,0.287348415,0.197159816,0.212160049,0.234049602,0.215339538,0.194648828
11061,0.131525726,0.19639884,0.142954939,0.152054048,0.154620146,0.149417347,0.137953562
11062,0.241239033,0.320253848,0.275343399,0.275038606,0.269554656,0.247906827,0.225850901
11063,0.234360883,0.302417591,0.217448652,0.206576163,0.208208469,0.218073678,0.211913131
11064,0.174703332,0.198372547,0.130900436,0.155836165,0.152399618,0.150574418,0.152282565
11065,0.259994262,0.309217858,0.232166784,0.298845399,0.282799345,0.273973668,0.24567425
11066,0.131907818,0.185990374,0.148739671,0.152196186,0.161012906,0.142803667,0.141139456
11067,0.126575552,0.209849432,0.151241819,0.144180749,0.150550113,0.15910525,0.163841105
11068,0.221342186,0.264180463,0.188840053,0.271915665,0.260124531,0.251949784,0.23187436
11069,0.095808315,0.217960601,0.18450094,0.144256534,0.155643119,0.144571487,0.12163155
11070,0.158574244,0.208412324,0.153235448,0.183185876,0.181431843,0.179127741,0.156761051
11071,0.194487234,0.253198416,0.185044953,0.222461423,0.210242343,0.17810776,0.14833838
11072,0.136809977,0.169949476,0.139806693,0.152846814,0.153276918,0.153157068,0.143348516
11073,0.268643916,0.332569756,0.257919695,0.282226846,0.267841534,0.270698276,0.26297384
11074,0.10365332,0.151519704,0.114855415,0.124428256,0.130651324,0.126955053,0.129348916
11075,0.246139159,0.321694006,0.256920469,0.308619418,0.282847779,0.262408746,0.241330941
11076,0.151317865,0.244538179,0.185762051,0.1774315,0.198893246,0.206120394,0.170912976
11077,0.17715806,0.258341337,0.140219666,0.12061779,0.172213736,0.171175406,0.151653079
11078,0.266952479,0.282864794,0.201109289,0.243946445,0.252716977,0.239655501,0.226403246
11079,0.251709634,0.280722302,0.196600555,0.271095951,0.261682825,0.238984813,0.210767889
11080,0.219981592,0.257039465,0.19568139,0.21151719,0.204182583,0.206044452,0.209065006
11081,0.172174208,0.23751562,0.169446485,0.199213422,0.185165906,0.194684806,0.17843657
11082,0.191722836,0.247211417,0.186495076,0.21509137,0.246945138,0.232161265,0.212775145
11083,0.155678295,0.241591349,0.180523636,0.209808591,0.19232222,0.194006582,0.168635474
11084,0.21980348,0.265636106,0.194459063,0.216553899,0.2209248,0.229185739,0.221110247
11085,0.080069647,0.146266883,0.103127906,0.078460602,0.084275703,0.084532056,0.093683501
11086,0.16448416,0.17836767,0.133251115,0.146863792,0.167958909,0.197589486,0.167166108
11087,0.117308447,0.174469027,0.116911981,0.174217059,0.162584391,0.152683008,0.144063369
11088,0.101176361,0.159848139,0.113652986,0.162427618,0.160719188,0.122555959,0.1408756
11089,0.072903689,0.185873332,0.111568817,0.111185078,0.118476517,0.136646754,0.113200638
11090,0.179397669,0.246186884,0.180193801,0.204845915,0.20209448,0.212300515,0.178490009
11091,0.113449969,0.161261911,0.114053353,0.137094087,0.165147158,0.148831384,0.129496184
11092,0.172872718,0.236596456,0.172861161,0.170854695,0.167696545,0.173788079,0.176098608
11093,0.150689698,0.226846128,0.143041922,0.129412069,0.144301244,0.168179371,0.148577019
11094,-0.03115058,0.073805141,0.052763545,0.009204226,0.037028547,0.058113064,0.019910593
11095,-0.035972259,-0.020658209,-0.021885037,-0.0397806,-0.021927702,-0.02016982,-0.013319439
11096,0.180907584,0.261196583,0.196735604,0.177659494,0.134236005,0.155283636,0.191112172
11097,0.111527094,0.155299465,0.14499093,0.147920736,0.12911558,0.144592632,0.133291158
11098,0.251171682,0.277562616,0.181863302,0.274274774,0.271505547,0.256322257,0.233164285
11099,0.244168149,0.296002764,0.19635781,0.234941208,0.216058588,0.222635234,0.231482222
11100,0.171933549,0.192871517,0.138877742,0.213789266,0.197427708,0.181873392,0.178762776
11101,0.018105683,0.049444015,0.028842828,0.049939587,0.103184991,0.08861534,0.099848705
11102,0.138730409,0.209160983,0.167936665,0.184044214,0.17099279,0.159510997,0.156651742
11103,0.112812519,0.128706982,0.091614647,0.102698257,0.135875647,0.102706926,0.104121232
11104,0.15921265,0.222796137,0.171368072,0.1895748,0.184017126,0.17552342,0.17028636
11105,0.214576265,0.281510263,0.215414697,0.263816143,0.246614529,0.220468916,0.192666814
11106,-0.060755546,0.14397424,-0.00656744,-0.048524197,-0.018905087,-0.01690954,-0.010313344
11107,0.186535293,0.252747799,0.189932223,0.192385772,0.175338348,0.191179747,0.215697518
11108,0.196429936,0.268120781,0.183150516,0.197880867,0.197204805,0.2021345,0.185558651
11109,-0.046219944,0.037287597,0.012162333,-0.024717856,-0.026761653,-0.025289335,-0.019522486
11110,0.166612309,0.216956446,0.140213709,0.213573816,0.213947819,0.195938489,0.18134506
11111,0.153889425,0.240675917,0.15736818,0.261777303,0.225921232,0.197666388,0.164221768
11112,0.146033744,0.211877765,0.149105388,0.186121086,0.192399104,0.180859491,0.167484713
11113,0.148348545,0.216039174,0.151936304,0.128101549,0.140139713,0.188196531,0.162209877
11114,-0.049807566,0.013591586,0.021012469,-0.03441779,0.003608173,0.018494239,0.022941059
11115,-0.020283487,0.044470703,0.027964399,-0.004882453,0.026123972,0.053801036,0.062111285
11116,0.154706693,0.208087427,0.131691487,0.158094472,0.197282803,0.188217432,0.175205867
11117,0.060804711,0.142578202,0.091340404,0.083576786,0.080697047,0.083780394,0.069118057
11118,0.332857367,0.391502939,0.261464122,0.247677286,0.258437379,0.256261534,0.247586564
11119,0.317128156,0.347204914,0.266110699,0.34612926,0.339588408,0.33648285,0.318027752
11120,0.219536543,0.228756914,0.181405242,0.21140701,0.208572034,0.20272717,0.194910645
11121,0.21411898,0.263360728,0.189438153,0.25531698,-0.081368775,-0.028483242,-0.014537172
11122,0.204141028,0.274356337,0.208922309,0.240093247,0.244785995,0.21749693,0.21276088
11123,0.161316581,0.30511219,0.182083479,0.171767321,0.182095489,0.153769853,0.135936411
11124,0.13801318,0.166034035,0.115685287,0.12871532,0.148072866,0.147085711,0.113645611
11125,0.146429049,0.179675648,0.148624854,0.168733055,0.160774638,0.16251688,0.176546538
11126,0.158767865,0.097357033,0.081175987,0.193274549,0.17317373,0.159426502,0.177757985
11127,0.154876868,0.220791141,0.160407883,0.189382974,0.219122458,0.203762672,0.178596978
11128,0.197283781,0.258085914,0.198800943,0.242164664,0.249998659,0.237438034,0.221825492
11129,0.136183744,0.187600151,0.14684288,0.139991812,0.143600873,0.142975068,0.149831391
11130,0.140564755,0.188215403,0.14764641,0.165035095,0.156657564,0.127908606,0.093291389
11131,0.139942255,0.208613383,0.159506444,0.148087707,0.178228991,0.169383625,0.167745607
11132,0.069941862,0.128567021,0.098024554,0.075298945,0.081783004,0.093439908,0.088463786
11133,0.187302194,0.184168105,0.146586575,0.164942235,0.189265754,0.185298969,0.17911589
11134,0.144384278,0.177647119,0.153770661,0.171726641,0.141930271,0.148559368,0.142020809
11135,0.229779395,0.292163582,0.230590652,0.235306622,0.219931355,0.240680078,0.223114147
11136,0.209659838,0.300305281,0.221606025,0.27063229,0.263298791,0.257493079,0.222066945
11137,0.114107057,0.179725275,0.114368916,0.157193286,0.153100721,0.126918549,0.122052217
11138,0.133414914,0.200266136,0.141279164,0.140365173,0.165171187,0.158352612,0.141091163
11139,0.186338714,0.26485838,0.220149322,0.253924029,0.228473746,0.212014329,0.191175177
11140,0.176939765,0.231489047,0.179106108,0.197398147,0.188761948,0.185516893,0.162465106
11141,0.131140332,0.177223685,0.12176071,0.141385118,0.14958458,0.134858583,0.111860859
11142,0.099972891,0.171627349,0.104907052,0.111731122,0.137957188,0.132487404,0.121738313
11143,0.105327385,0.128281602,0.109165331,0.127651226,0.123926278,0.124632605,0.104315121
11144,0.101338205,0.123648979,0.089103642,0.090130389,0.097572868,0.102601176,0.120789811
11145,0.218104741,0.279600532,0.193165807,0.254489498,0.26167448,0.234442515,0.220202002
11146,0.24421067,0.274289688,0.186538353,0.238633393,0.239261044,0.223730089,0.204927686
11147,0.238697339,0.283716645,0.209465911,0.272769881,0.250160293,0.252129324,0.237151134
11148,0.150529762,0.159905267,0.107815053,0.130795439,0.13326209,0.140021356,0.148290841
11149,0.23452682,0.311112546,0.203087753,0.211540428,0.212657745,0.210736119,0.212274638
11150,0.100203671,0.145818057,0.106317957,0.12821633,0.104049316,0.107900134,0.106830746
11151,0.08404457,0.13240967,0.094211936,0.095027141,0.111265978,0.103347109,0.094114385
11152,0.170382836,0.217005038,0.147014106,0.209324375,0.213724936,0.18728272,0.192656618
11153,0.17887458,0.247941945,0.169181702,0.204410198,0.206099943,0.20165836,0.194051167
11154,0.193221476,0.252537475,0.187827922,0.190625353,0.194082647,0.195531124,0.183757342
11155,0.189355192,0.24411348,0.172210569,-0.061685235,-0.049515881,-0.019866742,-0.029612245
11156,0.164976023,0.225850346,0.167926529,0.133231003,0.139955045,0.156342174,0.144750096
11157,0.136770242,0.198429495,0.137693603,0.099800539,0.104222939,0.109535956,0.117975387
11158,0.199769878,0.261476663,0.1719208,0.20485008,0.207560464,0.204636161,0.190479715
11159,0.215006786,0.238595713,0.17427786,0.198063735,0.190044139,0.18496188,0.176991557
11160,0.18883318,0.21417842,0.172135579,0.195884956,0.198417378,0.194166578,0.182889635
11161,0.144277651,0.215868848,0.165345914,0.172042191,0.184424964,0.194790441,0.172392138
11162,0.224135804,0.294717801,0.231599097,0.266857776,0.253516042,0.234661892,0.229813211
11163,0.25594414,0.31658269,0.258747514,0.28302343,0.261364525,0.259756996,0.250364243
11164,0.169011844,0.228966023,0.173383309,0.213095968,0.201982118,0.192347262,0.186322005
11165,0.117371794,0.258523121,0.195974332,0.16579341,0.175530791,0.161111267,0.159042554
11166,0.202539789,0.265151659,0.217451235,0.174024502,0.194626554,0.179939977,0.191952419
11167,0.169381502,0.219619584,0.174151914,0.212733428,0.194927346,0.190112075,0.188432405
11168,0.148006359,0.1935656,0.146673985,0.141825302,0.13891554,0.132313939,0.124683238
11169,0.158293854,0.23986548,0.156641687,0.188292302,0.173795028,0.172748828,0.160679306
11170,-0.007798067,0.02753929,0.023746981,-0.009229953,0.010810029,0.034518058,0.043989633
11171,0.144873612,0.197627006,0.155760678,0.135667391,0.137701884,0.036916362,0.010143162
11172,0.243894113,0.30038658,0.252985008,0.271165328,0.264836099,0.254970245,0.228619242
11173,0.209751452,0.27961908,0.226870613,0.265631887,0.253804073,0.23237176,0.191197605
11174,0.167949613,0.247584713,0.180588632,0.204648045,0.192446325,0.19660975,0.170643105
11175,0.202481695,0.249823557,0.207239981,0.252753775,0.220828556,0.23016135,0.205832844
11176,0.170208107,0.213301759,0.180347203,0.201595695,0.16310405,0.171949925,0.154088539
11177,0.245796498,0.27103559,0.194506505,0.251417731,0.240364374,0.213872633,0.144597151
11178,0.156897041,0.217833663,0.147840315,0.147637125,0.159560107,0.173378259,0.148054979
11179,0.221925897,0.256313525,0.188440333,0.22694553,0.232881141,0.2086095,0.210490285
11180,0.105463934,0.143212859,0.107797108,0.115525103,0.116026046,0.132479225,0.099874161
11181,0.199757449,0.267483372,0.181359092,0.218418291,0.224321664,0.222150353,0.208211312
11182,0.007047491,0.134351416,0.102865993,0.025822242,0.084973239,0.056179067,0.079807407
11183,0.152930477,0.237272301,0.158006871,0.165465321,0.150816141,0.147526272,0.145373666
11184,0.123151533,0.190902868,0.147021026,0.184965858,0.164162625,0.148593369,0.142570052
11185,0.069937622,0.132077141,0.10187522,0.152274915,0.139005244,0.126745352,0.101678257
11186,0.125696152,0.18267461,0.128693805,0.172153169,0.168420918,0.154148792,0.10624327
11187,0.174866212,0.234654769,0.164924352,0.247835556,0.295196869,0.294844776,0.27180654
11188,0.186281907,0.210109389,0.151709831,0.211686252,0.213166264,0.181036111,0.186116646
11189,0.119946313,0.1867669,0.138629135,0.186598814,0.15504088,0.14068078,0.140095812
11190,0.265109142,0.322187826,0.25380826,0.372527208,0.348509603,0.29187437,0.284337632
11191,0.077384926,0.130350574,0.085639535,0.119435291,0.117396882,0.096726106,0.096461722
11192,0.183284628,0.251019685,0.191342528,0.241497003,0.218351526,0.195716282,0.177252203
11193,0.124075879,0.225914643,0.145791066,0.13756368,0.156777847,0.134659574,0.120736251
11194,0.149639608,0.213275758,0.154809838,0.160434567,0.154692371,0.169127002,0.159999453
11195,0.143162764,0.200107283,0.144798078,0.130463016,0.133792409,0.158284329,0.136190095
11196,0.155197017,0.17215982,0.135243861,0.122178735,0.135651745,0.144846182,0.141131695
11197,0.02634351,0.06115674,0.041594187,0.029353943,0.052874548,0.05515985,0.056615416
11198,0.165532424,0.217734796,0.153924332,0.194172883,0.187607294,0.185247981,0.182443301
11199,0.00570716,0.041698794,0.058990546,0.030670805,0.046241293,0.066284527,0.073858489
11200,0.138394314,0.19881144,0.141719248,0.131944122,0.137838027,0.172841361,0.151711983
11201,0.0851268,0.14728188,0.113767225,0.125619158,0.106766495,0.135912952,0.123769985
11202,0.229757396,0.293728127,0.222032207,0.260431025,0.246093861,0.224445211,0.215231609
11203,0.212505996,0.278616281,0.217195516,0.26825808,0.255789536,0.239415108,0.206042934
11204,0.1284551,0.163092323,0.134113826,0.150430105,0.17224108,0.157574741,0.141076459
11205,0.147708592,0.195257678,0.143206161,0.152127952,0.143828828,0.154896252,0.156952565
