fid,savi_1,savi_2,savi_3,savi_4,savi_5,savi_6,savi_7
11812,0.394622877,0.527574927,0.525111446,0.486018962,0.445504734,0.450551228,0.451359361
11813,0.155405074,0.266350546,0.190157267,0.184643885,0.187235883,0.206479987,0.206324668
11814,0.433636289,0.49636475,0.436902538,0.509904094,0.486997843,0.463533659,0.394741662
11815,0.271037969,0.362750267,0.33730838,0.33094511,0.276114595,0.290803213,0.294985097
11816,0.381912533,0.436117244,0.399809831,0.499435814,0.478220558,0.44717327,0.407992953
11817,0.284529565,0.333785743,0.309742876,0.34828682,0.312463247,0.29480304,0.283878991
11818,0.410756662,0.455679446,0.416287641,0.50363378,0.428377116,0.409578152,0.375931009
11819,0.305626565,0.359277869,0.310871156,0.337357241,0.311289569,0.293001042,0.251332799
11820,0.399914926,0.470906086,0.418882279,0.499810235,0.473971284,0.455598667,0.439792385
11821,0.344106963,0.417100267,0.383901728,0.460280877,0.388584387,0.389318766,0.398680106
11822,0.333625311,0.427955884,0.375464116,0.417195443,0.371069361,0.355464084,0.345507624
11823,0.361012155,0.441691915,0.400929074,0.415875274,0.374712212,0.364367496,0.355308277
11824,0.307693737,0.387847598,0.368907936,0.419784227,0.366721067,0.336387049,0.298175825
11825,0.260219799,0.466431867,0.377284549,0.347981741,0.316211748,0.311379422,0.284779612
11826,0.382871845,0.43627364,0.379924387,0.451164758,0.405823808,0.394747947,0.408996943
11827,0.350127562,0.388591688,0.36263302,0.379933044,0.377095667,0.371423368,0.283248178
11828,0.321290338,0.359039649,0.336905273,0.382039438,0.33527783,0.320020674,0.274050055
11829,0.428749496,0.527921519,0.467580973,0.532512573,0.488071247,0.500838229,0.464089158
11830,0.360348737,0.412955269,0.382929754,0.473324728,0.415654671,0.395331055,0.310558456
11831,0.278061542,0.172267996,0.153509384,0.1654339,0.169245294,0.179474925,0.201423427
11832,0.357144122,0.438133503,0.376934063,0.450978825,0.413737203,0.392651372,0.348461254
11833,0.325755201,0.398709905,0.357062356,0.400147487,0.361567155,0.350764531,0.352046414
11834,0.354017959,0.407451981,0.392517511,0.445353464,0.373169846,0.342848846,0.320907382
11835,0.396927406,0.472696067,0.444266744,0.500206682,0.45871093,0.437798002,0.391478509
11836,0.332485232,0.414408384,0.346964896,0.396154846,0.364159086,0.339568998,0.332557
11837,0.358817863,0.455131044,0.396244751,0.406437111,0.38280225,0.371488301,0.413558058
11838,0.366118105,0.443453052,0.369910303,0.439626974,0.413578948,0.398475747,0.358858988
11839,0.413109315,0.419253674,0.350761801,0.48242254,0.446738679,0.420700896,0.382575087
11840,0.35840431,0.436029444,0.388768523,0.477293113,0.425785593,0.39278953,0.35854732
11841,0.380516016,0.479752871,0.391899409,0.470875623,0.42641311,0.392554026,0.366485614
11842,0.263443502,0.306328541,0.278250819,0.320378374,0.297391806,0.294145379,0.283745456
11843,0.288552586,0.409456327,0.376403352,0.555025817,0.416324813,0.374905849,0.346939191
11844,0.158381433,0.193303399,0.173052818,0.182360515,0.186452761,0.209979871,0.236275722
11845,0.379764245,0.47038245,0.381686384,0.433190548,0.385245559,0.37830471,0.375073747
11846,0.30366763,0.346541121,0.297396485,0.347704947,0.316582551,0.318062214,0.313979011
11847,0.307984579,0.357283842,0.32488083,0.357978352,0.323530375,0.308707051,0.328116431
11848,0.349287888,0.41327522,0.357472139,0.418151228,0.386181605,0.365309298,0.340147372
11849,0.347561224,0.43285695,0.360417722,0.434143609,0.3884636,0.378151913,0.36305112
11850,0.185323826,0.302852636,0.226291395,0.232191763,0.209316318,0.217362142,0.233578511
11851,0.41754818,0.46113569,0.386888917,0.455859848,0.425344434,0.416388273,0.382517784
11852,0.352803982,0.421946174,0.377627146,0.450228957,0.386340371,0.332197756,0.306785867
11853,0.344628089,0.402974595,0.346508732,0.391651052,0.349378049,0.347510116,0.32147255
11854,0.288340182,0.341601221,0.293287556,0.354811795,0.33671147,0.32814016,0.30449164
11855,0.484292912,0.565595021,0.460742691,0.510723044,0.486501785,0.464441797,0.419239416
11856,0.252465415,0.359052245,0.292569304,0.28573374,0.275791242,0.288812252,0.279337917
11857,0.233756809,0.531163868,0.451390281,0.257916062,0.246986651,0.24841689,0.237128334
11858,0.372204864,0.457561024,0.430247143,0.498961741,0.431637035,0.388218978,0.355836298
11859,0.374250283,0.460807926,0.432588102,0.42331756,0.392827529,0.356297114,0.240983999
11860,0.34829724,0.425535667,0.395950304,0.430889491,0.389088615,0.368210994,0.348458696
11861,0.138477748,0.522616836,0.405867257,0.156318263,0.152802313,0.160134153,0.169255409
11862,0.43553975,0.494630542,0.463659614,0.507863364,0.475135649,0.456714344,0.434465672
11863,0.33631501,0.414624167,0.383613783,0.439637712,0.399255477,0.378657097,0.347647902
11864,0.26403223,0.350011758,0.314575504,0.343801498,0.313662885,0.303811055,0.300989937
11865,0.302147152,0.38871929,0.331313658,0.365369741,0.321599077,0.340150677,0.295059949
11866,0.340752336,0.400000528,0.324031981,0.384868253,0.357906537,0.358603196,0.342589515
11867,0.336581509,0.383096306,0.325700286,0.398584839,0.372013046,0.364351593,0.343822569
11868,0.382590998,0.445953137,0.365372087,0.432867105,0.400318642,0.38986941,0.384421764
11869,0.413997531,0.457463847,0.396467343,0.446528073,0.444143279,0.442118774,0.41298051
11870,0.389605538,0.447375966,0.378214876,0.453614896,0.410979245,0.383674166,0.389171523
11871,0.303808456,0.390302431,0.344527178,0.468906328,0.384396814,0.389489571,0.381498542
11872,0.31297153,0.365200192,0.325071381,0.427113475,0.396705222,0.375530895,0.341217788
11873,0.380695304,0.442300798,0.381365353,0.463889368,0.434813975,0.413596051,0.398208545
11874,0.415185174,0.492892459,0.410935057,0.50687664,0.457831211,0.42784638,0.401632346
11875,0.162286412,0.244768679,0.201194832,0.188335678,0.19534311,0.204576262,0.215259822
11876,0.349258204,0.448576475,0.402973019,0.41497237,0.36156934,0.336041988,0.298203079
11877,0.306446197,0.371748802,0.29793651,0.367960745,0.350204892,0.342876175,0.299288852
11878,0.456101442,0.516621235,0.460167397,0.513858213,0.495447299,0.463325127,0.439596088
11879,0.170047619,0.190464654,0.210410434,0.185425022,0.183646227,0.190446772,0.204851777
11880,0.382383805,0.451907483,0.382228876,0.447396453,0.422430989,0.405834141,0.405473442
11881,0.352853839,0.434113018,0.383043385,0.465275352,0.425895126,0.388598553,0.37424864
11882,0.415240509,0.480984968,0.36719779,0.531549412,0.477250156,0.442376196,0.423366011
11883,0.405857546,0.504340377,0.457589696,0.52714112,0.483325779,0.467235101,0.392816277
11884,0.25334304,0.342679787,0.271236594,0.292544243,0.289567025,0.291285804,0.329306471
11885,0.404590757,0.489198122,0.436284059,0.206104439,0.196301523,0.175377994,0.191979206
11886,0.341769134,0.403640338,0.381638807,0.386289481,0.354970172,0.336789272,0.382213927
11887,0.356520374,0.45128037,0.397522064,0.481103203,0.443630178,0.404237781,0.355828566
11888,0.439191923,0.480260367,0.45543478,0.516619739,0.4528158,0.423300207,0.399471679
11889,0.35715047,0.415553146,0.39953194,0.419643259,0.376805553,0.368704857,0.341964864
11890,0.405114074,0.445571741,0.420702807,0.51195101,0.449964602,0.428368314,0.409606744
11891,0.378417457,0.278046645,0.291454002,0.562500075,0.461788533,0.419295567,0.429377727
11892,0.346972315,0.410517743,0.388075606,0.421244186,0.382392319,0.359675373,0.3285658
11893,0.269481531,0.332817629,0.29989946,0.331973682,0.316025748,0.300699167,0.310406332
11894,0.149166124,0.182782997,0.151821227,0.169186947,0.178477487,0.208104748,0.202609839
11895,0.363515896,0.446113389,0.414287866,0.429405663,0.394330652,0.367131659,0.288138291
11896,0.280077809,0.353427495,0.321712119,0.328080086,0.313828129,0.302067075,0.258039252
11897,0.339529044,0.373217867,0.365478833,0.370580533,0.348347699,0.329959266,0.237951608
11898,0.341971308,0.420903433,0.399754563,0.4317271,0.393831411,0.369629236,0.338260777
11899,0.298648926,0.393747725,0.335259149,0.359412436,0.320707766,0.306699066,0.2932465
11900,0.217521255,0.462093067,0.381472599,0.30939808,0.277074703,0.269462841,0.246471594
11901,0.348834432,0.35606776,0.341579,0.388549911,0.356832196,0.327350209,0.31512836
11902,0.338257236,0.424434542,0.416268564,0.45334663,0.407778701,0.376772189,0.338829992
11903,0.397861749,0.513803422,0.417793401,0.423324469,0.482363757,0.45056491,0.37572876
11904,0.359946422,0.418582026,0.410214662,0.440564599,0.403963451,0.391884593,0.373291439
11905,0.357309859,0.431491465,0.404802255,0.41875282,0.397375591,0.357478534,0.325233885
11906,0.182575522,0.217423808,0.21041768,0.204290002,0.221967609,0.225956773,0.223350423
11907,0.42345138,0.493792557,0.434531812,0.537237194,0.484396169,0.448458436,0.40313382
11908,0.143397667,0.237621637,0.18883905,0.180231795,0.182880072,0.192024744,0.192792348
11909,0.301622538,0.394784816,0.337940161,0.367782634,0.344113959,0.337280749,0.358211273
11910,0.300950288,0.366809108,0.34598005,0.407774684,0.350237813,0.338630786,0.304139492
11911,0.401901985,0.473805792,0.464184748,0.469395793,0.421092045,0.401105965,0.320242097
11912,0.399259334,0.460482938,0.461865599,0.474215342,0.448336944,0.420587295,0.329053937
11913,0.28193208,0.356282677,0.334457906,0.347130675,0.327644413,0.322396901,0.285895098
11914,0.440905556,0.545345962,0.529977343,0.561173874,0.517973877,0.469361403,0.413073984
11915,0.388157798,0.471950825,0.462895199,0.483131787,0.425112822,0.40024174,0.364763117
11916,0.402069231,0.474889698,0.456679983,0.499871546,0.472295703,0.435410785,0.416330795
11917,0.324006939,0.408964442,0.388194502,0.423186828,0.372667927,0.359300183,0.318770571
11918,0.261265531,0.315342963,0.27319992,0.317942721,0.296851754,0.300094265,0.314974231
11919,0.342380553,0.394497204,0.304724717,0.34716482,0.386550417,0.364858866,0.356290581
11920,0.466799596,0.548279781,0.451959075,0.492934004,0.401157542,0.385878468,0.337826042
11921,0.32333332,0.413533399,0.35118145,0.418438608,0.376867095,0.356015323,0.341063452
11922,0.28010272,0.382579382,0.325867666,0.338177339,0.319371587,0.312204293,0.314222456
11923,0.337680548,0.425274608,0.351315916,0.435909018,0.353023767,0.350271255,0.299952823
11924,0.357929835,0.447565571,0.391107361,0.434443057,0.422020478,0.406825997,0.33957777
11925,0.294845793,0.424836308,0.321740471,0.382012574,0.365024565,0.3476675,0.34993644
11926,0.323438025,0.432334266,0.374476668,0.414505145,0.362818704,0.345492904,0.322434184
11927,0.256462138,0.316183636,0.27634496,0.254421032,0.237966554,0.234986167,0.209274537
11928,0.249318587,0.353402666,0.307577898,0.300146514,0.282183372,0.283477952,0.264030437
11929,0.381080146,0.463639387,0.425520825,0.505637748,0.447409489,0.428594783,0.413487786
11930,0.34353975,0.428167496,0.395497064,0.451281122,0.403124611,0.389350002,0.358158418
11931,0.44217134,0.500853511,0.46000643,0.492654215,0.497102342,0.475508932,0.465335298
11932,0.359673677,0.446509809,0.401722203,0.461969583,0.432993197,0.399722816,0.370249543
11933,0.425773767,0.4911229,0.46028159,0.437497355,0.418408256,0.39797764,0.373499149
11934,0.37251818,0.455548292,0.440654289,0.483417029,0.447911174,0.43279597,0.399872875
11935,0.246327411,0.333925551,0.299967172,0.303584317,0.271922479,0.278630945,0.29448756
11936,0.277129877,0.355164852,0.3104471,0.404040417,0.32346195,0.317228873,0.28937348
11937,0.289196574,0.317475645,0.330709767,0.419704357,0.324317793,0.307843318,0.267257659
11938,0.422056039,0.483139545,0.466738545,0.520269116,0.507391373,0.486199574,0.443921715
11939,0.357925671,0.437891934,0.347774256,0.434216541,0.404846032,0.395872386,0.3560039
11940,0.367555253,0.472258851,0.494660063,0.469881929,0.408785521,0.385291851,0.329646963
11941,0.383181815,0.446526327,0.441776572,0.440700593,0.362312754,0.298259514,0.219739143
11942,0.390545654,0.449659671,0.406379915,0.4829261,0.425352162,0.383195398,0.312969564
11943,0.38438686,0.446843372,0.408422968,0.528026361,0.469837851,0.427801761,0.370731276
11944,0.200287299,0.245679354,0.198886896,0.219413471,0.238733236,0.255235285,0.245907861
11945,0.354306702,0.415750873,0.400710332,0.437975671,0.408803315,0.390480396,0.347876928
11946,0.374979066,0.425863336,0.400017503,0.448083791,0.404914717,0.38922896,0.334950202
11947,0.465984933,0.54992447,0.503792806,0.539860885,0.432297535,0.457970993,0.43227106
11948,0.398360775,0.467066457,0.444210692,0.485405235,0.409973549,0.390073467,0.367184148
11949,0.352964632,0.429696521,0.395371171,0.423231773,0.398059446,0.373479916,0.364837445
11950,0.429545907,0.487417796,0.452307992,0.568623271,0.504865194,0.4511341,0.392235907
11951,0.488525381,0.543402173,0.509306314,0.563025722,0.523114919,0.482556987,0.522095487
11952,0.385136671,0.445017799,0.425615377,0.435440089,0.423463553,0.407678192,0.374872405
11953,0.35506977,0.445139905,0.436596208,0.422542848,0.38774438,0.372819874,0.358317932
11954,0.404380765,0.44586761,0.439867158,0.491830585,0.45031631,0.395044746,0.391426517
11955,0.365364665,0.452534677,0.452862438,0.462366657,0.413766549,0.394600053,0.388687585
11956,0.320799997,0.398476394,0.367373733,0.383013223,0.376563253,0.349043245,0.316154256
11957,0.44754997,0.526544192,0.478203321,0.656166734,0.613830309,0.546642545,0.499689578
11958,0.159797693,0.216540612,0.205506402,0.167348374,0.187545002,0.239501409,0.255680814
11959,0.382008196,0.45683419,0.427884315,0.496705837,0.443870701,0.419585652,0.40545646
11960,0.456717745,0.521770287,0.474484317,0.546341992,0.507573769,0.471540126,0.465129319
11961,0.429984317,0.497303612,0.458525864,0.503049211,0.497807157,0.45386737,0.428177457
11962,0.375867048,0.449237335,0.431243286,0.464806536,0.423794804,0.402803956,0.357592063
11963,0.183086514,0.425754515,0.329728263,0.300692175,0.24456047,0.248602957,0.255681544
11964,0.273461734,0.385882482,0.374281739,0.436304748,0.385326162,0.35279427,0.332404315
11965,0.367389272,0.439740182,0.430093595,0.492429267,0.425515023,0.402117793,0.361963527
11966,0.272532316,0.329130974,0.303857432,0.331734578,0.302600657,0.311902314,0.264226925
11967,0.413002529,0.469331508,0.434853522,0.489151018,0.453842021,0.437791986,0.389235977
11968,0.354562762,0.418140278,0.398223611,0.428041602,0.394937493,0.37760885,0.32989758
11969,0.548309597,0.555554682,0.524263796,0.629122296,0.541192991,0.580214673,0.531010543
11970,0.38254869,0.443783758,0.435652449,0.498263115,0.466427021,0.44127413,0.424402681
11971,0.378384654,0.428506701,0.427168197,0.436087545,0.416330505,0.404196997,0.342712398
11972,0.353763776,0.465193226,0.408762559,0.450844234,0.408614791,0.39092831,0.383900167
11973,0.371841918,0.448314882,0.410633416,0.446191986,0.415182528,0.391047206,0.33552736
11974,0.334670769,0.380313157,0.350858602,0.390725909,0.386305056,0.345115454,0.321139223
11975,0.398812665,0.466100284,0.428575849,0.436866472,0.381661794,0.368008887,0.32901965
11976,0.30420553,0.386765593,0.360754045,0.366353622,0.337056485,0.313170642,0.299018974
11977,0.380573468,0.456556073,0.447534589,0.49948587,0.45069506,0.417578779,0.343058662
11978,0.338555586,0.430159026,0.376025977,0.417861413,0.378697538,0.361768163,0.35246659
11979,0.416178328,0.483445854,0.458285039,0.494447064,0.433215106,0.411825083,0.405144241
11980,0.365461923,0.451584192,0.401118063,0.468227786,0.438573985,0.396704165,0.352032012
11981,0.359219858,0.425397818,0.421206855,0.460207551,0.414399226,0.379410352,0.370162994
11982,0.317432253,0.378717927,0.353517161,0.401932952,0.360860821,0.343329101,0.330451748
11983,0.147990134,0.269279732,0.305042497,0.162900395,0.18493026,0.197431329,0.187166798
11984,0.313174603,0.3953528,0.347105682,0.429617716,0.374500273,0.381350497,0.312972744
11985,0.370975876,0.448922769,0.374896443,0.466893752,0.425564336,0.415864901,0.415996283
11986,0.356391334,0.431188582,0.410753898,0.453400612,0.398298459,0.368475338,0.303798044
11987,0.313533879,0.382269273,0.373389068,0.353808258,0.34271249,0.339096538,0.30025364
11988,0.180991235,0.283179995,0.228105129,0.193033566,0.211518582,0.222743078,0.222132179
11989,0.388705735,0.468719523,0.451178908,0.51089424,0.457929584,0.431281935,0.337633155
11990,0.325943592,0.426147391,0.394927769,0.413156651,0.370685448,0.353680669,0.350491809
11991,0.334313775,0.411078849,0.383941198,0.384255807,0.369252327,0.35890818,0.301578167
11992,0.26479141,0.346384654,0.323340588,0.322431723,0.295511221,0.291606973,0.304591853
11993,0.349587967,0.434605073,0.419641204,0.441936741,0.3990801,0.370566712,0.342733509
11994,0.400265496,0.497790254,0.475699721,0.479315372,0.427137556,0.418077774,0.387662229
11995,0.337793984,0.422949033,0.42614129,0.478445062,0.43874062,0.426760091,0.399650187
11996,0.351028649,0.428213923,0.398974802,0.437145107,0.409826216,0.405592144,0.375928541
11997,0.385596761,0.463816187,0.461890142,0.521401387,0.461032217,0.428115592,0.395671139
11998,0.220284527,0.290810233,0.275830684,0.283860116,0.253823399,0.254932667,0.265956506
11999,0.245469111,0.330351299,0.270524624,0.286219546,0.255970579,0.269688055,0.256333415
12000,0.355148279,0.428068385,0.403922584,0.425916884,0.390909053,0.368499724,0.355896212
12001,0.402343898,0.488149598,0.463133911,0.457185812,0.428574912,0.395962555,0.325170027
12002,0.404404529,0.498501493,0.473327782,0.501321015,0.460293171,0.437728809,0.399484338
12003,0.361706192,0.429423412,0.438325177,0.435787824,0.397632516,0.376563975,0.360317525
12004,0.328219459,0.386525682,0.336396788,0.41068572,0.376190151,0.368446336,0.345544468
12005,0.446713795,0.514332663,0.448789168,0.457640581,0.44784972,0.442629948,0.412052814
12006,0.371190406,0.422520609,0.378602164,0.469817098,0.409873205,0.389530205,0.356817657
