fid,ndmi_1,ndmi_2,ndmi_3,ndmi_4,ndmi_5,ndmi_6,ndmi_7
15975,0.107441579,0.159719568,0.107570759,0.121879692,0.107232137,0.106120386,0.108368868
15976,0.03402933,0.092411537,0.053641908,0.035177865,0.022443191,0.057178485,0.056454745
15977,0.081248106,0.143693085,0.108411996,0.077758086,0.04762645,0.067569446,0.072667882
15978,0.130108706,0.181484125,0.148660219,0.132581385,0.122037453,0.097472304,0.127621981
15979,0.131143063,0.215696286,0.16972875,0.143832153,0.125531498,0.129258345,0.123109663
15980,0.160085233,0.215448927,0.172046743,0.163955696,0.152257795,0.159297945,0.157831914
15981,0.153331035,0.201336421,0.155802297,0.137007661,0.123110734,0.120153943,0.125301256
15982,-0.081063839,0.019386628,0.008718658,0.044503895,0.011467741,0.002222215,0.033172564
15983,0.02065036,0.066138248,0.032151129,0.024346023,0.015961458,0.022820958,0.022470628
15984,0.07855827,0.150058243,0.087217615,0.093176222,0.086481106,0.100265245,0.070233962
15985,0.007377298,0.087875709,0.056710211,0.016166801,0.017563723,0.004226424,0.007198345
15986,0.156579673,0.235199743,0.177627627,0.168268194,0.137327402,0.137768299,0.145569107
15987,0.058599132,0.194951531,0.140019508,0.040335596,0.001762937,-0.011614866,-0.051794153
15988,0.142527457,0.179614642,0.140392706,0.08861797,0.093717358,0.106390859,0.113807498
15989,0.070978822,0.118766597,0.048685767,0.064446644,0.085878357,0.077878932,0.058720859
15990,0.014824679,0.103201821,0.071266559,0.025575922,0.030492683,0.028376305,0.041233609
15991,0.04615785,0.110510834,0.070007914,0.110593008,0.03948347,0.04342522,0.047171125
15992,-0.060737696,-0.02704814,-0.033810904,-0.059129985,-0.039946311,-0.041117596,-0.030606162
15993,0.064555807,0.109399046,0.075181226,0.087757091,0.067302006,0.069497433,0.076972394
15994,0.098485816,0.177810512,0.129093701,0.113516198,0.114174567,0.103519588,0.098584312
15995,0.08881505,0.163194286,0.121277811,0.097465071,0.077173288,0.071279806,0.079186158
15996,0.187757864,0.248740646,0.19639817,0.204699262,0.180981588,0.188621855,0.197372413
15997,0.175777212,0.237064758,0.214276547,0.199282434,0.188368977,0.184588357,0.172676462
15998,0.010118009,0.060904236,0.02435509,0.011799402,0.025431054,0.019981259,0.017011278
15999,0.102293238,0.179624619,0.123535777,0.060977993,0.069190274,0.091522677,0.115194713
16000,0.047067612,0.132101951,0.075174768,0.0367775,0.026455795,0.022580885,0.030140234
16001,0.078626243,0.147858438,0.102938727,0.096715745,0.077337838,0.076442975,0.074506645
16002,0.085262404,0.170314749,0.131412902,0.077418179,0.064208234,0.064242148,0.085990379
16003,0.17592581,0.245381994,0.219613292,0.206690912,0.150263096,0.163156288,0.15790332
16004,0.006453729,0.088083726,0.025935086,0.003933786,0.017046295,0.002073245,0.002757698
16005,0.141274779,0.234046662,0.16696144,0.161799591,0.144238953,0.145857942,0.127355932
16006,0.113862026,0.175559519,0.136338753,0.116990081,0.101806561,0.104037478,0.112864729
16007,-0.047043003,-0.024210461,0.005905072,-0.03750985,-0.027924418,-0.024690175,-0.024270608
16008,0.064239889,0.132097521,0.076241139,0.044093098,0.047034512,0.055628693,0.068335564
16009,0.121794286,0.186166362,0.124264521,0.092868764,0.082772661,0.090126566,0.112136612
16010,0.179286602,0.233949597,0.183818788,0.17644839,0.131559703,0.141215824,0.133065553
16011,0.151863514,0.2226934,0.147985565,0.178100959,0.154252011,0.166246473,0.15722261
16012,0.040959235,0.096743101,0.063892406,0.07342573,0.067668187,0.052550272,0.051475259
16013,0.120133695,0.17845485,0.135471813,0.114812372,0.109367398,0.105272443,0.109877209
16014,0.073431551,0.154274042,0.101197427,0.086724934,0.088720634,0.073694934,0.077732178
16015,0.058542042,0.141768652,0.106285886,0.087478398,0.06850143,0.068079324,0.078919361
16016,0.042644463,0.08002956,0.048585102,0.027142239,0.016980882,0.019179872,0.019142188
16017,0.105630584,0.186625314,0.142079489,0.141053602,0.097848557,0.084525469,0.078297739
16018,-0.087742652,-0.011395397,-0.028947336,-0.064715019,-0.068792584,-0.047176875,-0.055628084
16019,0.076075311,0.149989483,0.111851566,0.115540341,0.029061289,0.021109159,0.044244334
16020,0.162484513,0.204094345,0.160126234,0.1574066,0.156315395,0.151016491,0.145946564
16021,0.075480423,0.153777419,0.113136698,0.114135571,0.094150214,0.097332825,0.09049009
16022,-0.025640996,0.020870931,0.00182113,-0.024931917,-0.010532833,0.001852376,-0.004104559
16023,-0.07748717,-0.043125986,-0.030577163,-0.070803663,-0.055782477,-0.061268287,-0.054563981
16024,0.075587234,0.124794022,0.09224226,0.097211229,0.073875075,0.075407246,0.074370446
16025,0.142727814,0.166464453,0.129215585,0.143810534,0.117195016,0.112617885,0.123665329
16026,0.143400616,0.205293087,0.172401071,0.140496996,0.152243737,0.144078568,0.139242566
16027,0.180722513,0.228241622,0.186453109,0.130135379,0.177959053,0.164116851,0.163048866
16028,0.079070835,0.124091396,0.082630292,0.095376107,0.09031832,0.096079342,0.092228786
16029,0.149979219,0.214753483,0.164778841,0.152340905,0.095129309,0.143213684,0.155600548
16030,0.090169481,0.125952256,0.089827066,0.093085233,0.122726805,0.105726472,0.089288039
16031,0.098664612,0.16444039,0.122885352,0.086210817,0.081175264,0.083130544,0.082186582
16032,0.118821777,0.174098404,0.127516236,0.142591824,0.124746819,0.124799953,0.120121682
16033,0.041982268,0.116193954,0.067489406,0.073462474,0.076711749,0.059180819,0.069518986
16034,0.005339723,0.041961817,0.016943019,-0.006262457,-0.005931875,0.005069688,0.014432201
16035,0.126153483,0.18319987,0.141330353,0.139020987,0.116311039,0.126581752,0.13267615
16036,0.128069041,0.214617012,0.157240811,0.116785751,0.108035897,0.123660492,0.144753036
16037,0.127589593,0.221663562,0.156181961,0.125531087,0.109069652,0.116359225,0.126358177
16038,0.035947589,0.089005672,0.07262484,0.087674067,0.04324027,0.037257362,0.037459182
16039,0.033496792,0.102727607,0.083576097,0.098192932,0.064095841,0.072912027,0.056431054
16040,0.084116721,0.125541632,0.085419039,0.070378658,0.069208746,0.066782619,0.064066308
16041,0.063473119,0.128758483,0.094055172,0.128359268,0.095030338,0.066181566,0.077470005
16042,0.058299833,0.120697135,0.077015032,0.044201869,0.034182584,0.038178516,0.054511953
16043,0.125879594,0.200739216,0.165424948,0.121996123,0.104871583,0.104622691,0.112202576
16044,-0.079487913,-0.030541372,-0.051383186,-0.025962093,-0.031838657,-0.033360531,-0.031271309
16045,0.134007514,0.203770392,0.160678457,0.160450481,0.080850932,0.092280133,0.105967002
16046,0.105192334,0.174636308,0.116508304,0.106275457,0.10446616,0.111447411,0.103777544
16047,-0.080361374,-0.042569287,-0.052219886,-0.088763829,-0.078784812,-0.062093965,-0.042543402
16048,0.151991258,0.215518152,0.167916235,0.194032025,0.151587774,0.141360388,0.137481905
16049,0.166247367,0.225062375,0.158164375,0.120731849,0.099413974,0.117754714,0.129310609
16050,0.013262714,0.069982715,0.032980998,0.012942014,0.004441609,0.001678024,0.02019917
16051,0.180102068,0.253230548,0.165105747,0.170030668,0.148575915,0.162828954,0.163256448
16052,0.085658083,0.152904626,0.122498742,0.099000054,0.078040546,0.083550071,0.092755993
16053,0.035331812,0.099476019,0.052119438,0.017991277,-0.002291828,0.011744863,0.028968048
16054,0.057290547,0.107296684,0.076679428,0.071602268,0.032042722,0.013364565,0.016933044
16055,0.100670564,0.206227072,0.15893122,0.110927271,0.113725403,0.109637061,0.108661471
16056,0.108963833,0.196446724,0.147035944,0.124101795,0.109482029,0.109113582,0.101412382
16057,0.071351796,0.112907083,0.072707534,0.074131337,0.076881189,0.075633048,0.085192411
16058,0.101593316,0.169464427,0.124491351,0.134215491,0.105567722,0.101429444,0.087135591
16059,0.141835792,0.177913082,0.125554883,0.163465724,0.125469308,0.117679916,0.106096007
16060,0.07522237,0.114131338,0.086076662,0.073090291,0.071640375,0.075907571,0.080393006
16061,0.094842176,0.171332112,0.126732907,0.13476897,0.12058842,0.11200561,0.098727936
16062,0.069712486,0.137992457,0.089467633,0.091916179,0.04503191,0.035482372,0.036503412
16063,0.133160127,0.21119876,0.138314252,0.176194197,0.169887941,0.171932581,0.1611152
16064,0.102665129,0.132191984,0.127654125,0.143025432,0.094028602,0.091239857,0.075448397
16065,0.048721057,0.114559477,0.096597077,0.083286506,0.071812291,0.067335266,0.050606256
16066,0.051188797,0.127439197,0.094832367,0.078365449,0.059343368,0.062167432,0.054798641
16067,0.052617425,0.143906497,0.0801938,0.03184309,0.058606448,0.062137832,0.048638066
16068,0.092470048,0.19074463,0.115638674,0.078580602,0.063543234,0.07068175,0.082474117
16069,0.141518832,0.229270561,0.155373528,0.137429867,0.134043882,0.124343557,0.112588389
16070,0.101431209,0.177284094,0.13161293,0.131513243,0.100380751,0.088844671,0.095483459
16071,0.068889934,0.13797154,0.097893232,0.083271825,0.081968296,0.077048779,0.07328932
16072,0.017657881,0.049611962,0.037871649,-0.004705715,-0.009797835,-0.00711883,0.018207463
16073,0.166889327,0.245735737,0.177790256,0.178562464,0.129881843,0.165298078,0.147420605
16074,0.181397684,0.245150978,0.196888227,0.15821006,0.13442408,0.143290024,0.149256765
16075,0.145037668,0.211633482,0.121821978,0.163345924,0.148556222,0.15129662,0.148852289
16076,0.102508883,0.181238143,0.126756209,0.130212329,0.107471842,0.114572284,0.086966903
16077,0.071813885,0.13085459,0.085474024,0.065309765,0.032470946,0.055378688,0.057926999
16078,0.013935028,0.091411311,0.037162718,0.032575436,0.008299368,0.006526471,-0.007207668
16079,0.004647405,0.06757911,0.041654835,0.041466864,0.006123524,0.027035758,0.034932753
16080,0.118234326,0.200675013,0.152056305,0.120908531,0.113083241,0.104732603,0.10361866
16081,-0.093125386,-0.074380672,-0.063573331,-0.08742272,-0.080136969,-0.081605724,-0.063610635
16082,0.017777649,0.085804789,0.046647673,0.045070675,0.02491196,0.026164062,0.018295124
16083,0.130571754,0.202834881,0.141865498,0.108705702,0.109233698,0.109152426,0.112664283
16084,0.127291736,0.191845896,0.126503925,0.084217035,0.088199819,0.094136799,0.125488141
16085,0.191175442,0.231290497,0.156385665,0.171716098,0.161699569,0.181579232,0.182230467
16086,0.045742617,0.10955369,0.073447034,0.070925561,0.061382301,0.048421697,0.030904266
16087,0.035172925,0.098575622,0.06529312,0.050593963,0.016859108,0.009877337,0.013749278
16088,0.138692027,0.192238655,0.12441294,0.100523514,0.125190649,0.134477156,0.133207271
16089,0.090050774,0.148622673,0.108832206,0.136961461,0.108140027,0.099656366,0.086985615
16090,0.060584316,0.088535738,0.075957454,0.094466374,0.07762848,0.069666233,0.08024064
16091,0.10114444,0.154884059,0.085234215,0.072340762,0.099013861,0.089685916,0.07536823
16092,-0.027631136,0.025712832,0.034153834,-0.0203609,-0.019503032,-0.011549856,0.003485289
16093,0.166167312,0.209878436,0.136743231,0.183968958,0.140979511,0.168234074,0.153245041
16094,0.0100275,0.046066831,0.02649741,0.020516684,0.025333408,0.012114822,0.023918575
16095,-0.069736459,-0.052326564,-0.034930325,-0.054107373,-0.040082903,-0.048894998,-0.038333124
16096,-0.002639511,0.080747042,0.032192598,0.027351151,0.013514772,0.016006201,0.028571637
16097,0.092423325,0.160371594,0.112107272,0.090859134,0.072589655,0.086820526,0.092481465
16098,0.13250585,0.206800978,0.139731493,0.153100795,0.139670015,0.152193116,0.146063531
16099,0.060867941,0.154999153,0.085039546,0.084547442,0.070095912,0.062486851,0.06673129
16100,0.133718891,0.184352846,0.135008098,0.123123673,0.097016515,0.098317021,0.101106114
16101,0.087201038,0.118247793,0.094466538,0.059615275,0.063377848,0.068576941,0.082352208
16102,0.027238985,0.070566732,0.051308454,0.027363549,0.033613996,0.037043212,0.050260757
16103,-0.047137843,-0.029053377,-0.0129507,-0.050208876,-0.039427594,-0.028802323,-0.006567117
16104,-0.072072854,-0.08251173,-0.037943727,-0.076027075,-0.059012292,-0.053054565,-0.028639169
16105,0.1440028,0.208427879,0.16183141,0.171447172,0.179581036,0.165356215,0.147277327
16106,0.244457237,0.297462938,0.240767536,0.153673438,0.216459468,0.22595773,0.268097209
16107,0.13325392,0.182108069,0.132233062,0.109186171,0.123659318,0.135993129,0.150843947
16108,0.127219863,0.201324386,0.154022151,0.161610631,0.137325349,0.129569115,0.122778132
16109,0.171062437,0.25522309,0.165058774,0.135564406,0.148280382,0.153422674,0.131960468
16110,0.135714629,0.199141571,0.143484349,0.163556542,0.136793976,0.154431931,0.140382539
16111,0.06618599,0.147082631,0.099487673,0.106329166,0.083493838,0.066928576,0.058497822
16112,0.071987775,0.156952413,0.112534105,0.081638964,0.059999756,0.058015644,0.052085527
16113,0.047571367,0.099028086,0.058468301,0.048368126,0.04146637,0.032348562,0.037717414
16114,0.154610694,0.227341357,0.186871599,0.189331513,0.129668187,0.147210436,0.126952603
16115,0.051518722,0.112212327,0.084022092,0.084932841,0.06977794,0.070904401,0.066442139
16116,0.05228054,0.106512212,0.068044957,0.09214748,0.041348839,0.030312329,0.036315629
16117,0.012300434,0.090238652,0.021394701,0.000470857,-0.006457509,0.003652829,0.001263353
16118,0.06747159,0.152872712,0.109707045,0.103476239,0.091575469,0.078383193,0.084347608
16119,0.091043622,0.172099535,0.117714744,0.117898877,0.095323574,0.08417124,0.083330068
16120,0.06853465,0.141434091,0.089289486,0.059831881,0.049237813,0.050619961,0.062242563
16121,0.159584243,0.231068555,0.188131675,0.140066758,0.153716782,0.157919563,0.152048838
16122,0.103846407,0.145189301,0.095819848,0.104628442,0.087422071,0.072326665,0.068252814
16123,0.110191305,0.184900137,0.147166017,0.176461542,0.155722431,0.15697975,0.142925557
16124,0.167719733,0.222275852,0.158611528,0.164430851,0.180816238,0.160690287,0.161473461
16125,0.086139496,0.140356001,0.09609401,0.083739939,0.081065851,0.104688895,0.081607518
16126,0.130107843,0.187103705,0.119723483,0.144254987,0.074852125,0.060697248,0.06873814
16127,0.113699632,0.144340286,0.08689519,0.117560979,0.077388668,0.049622357,0.04854126
16128,0.020057741,0.079392021,0.052361829,0.044489407,0.048788073,0.051261144,0.03904122
16129,0.036682263,0.082501258,0.069650288,0.04356462,0.025319935,0.023433215,0.027590035
16130,0.138080464,0.186264547,0.118386541,0.143446184,0.134001641,0.142858566,0.132388101
16131,0.016147748,0.044690383,0.032219178,0.005934771,0.005332059,0.001822226,0.009857949
16132,0.137775053,0.141555771,0.105142553,0.126150093,0.122384197,0.128544243,0.111033735
16133,0.073332788,0.153420635,0.095428697,0.055479693,0.035523564,0.039103872,0.053322171
16134,0.112901746,0.015652488,0.022290239,0.060160225,0.080350016,0.095618602,0.118593192
16135,0.10552623,0.174470795,0.117903499,0.093931077,0.086355363,0.10695452,0.106013772
16136,-0.032296507,-0.002734576,0.007923303,-0.023515336,-0.002516103,-0.009059693,-0.002232703
16137,0.121963596,0.169089467,0.131909085,0.129634236,0.109831241,0.107390545,0.10693671
16138,0.101619434,0.16154023,0.10916733,0.093502513,0.018466242,0.008210658,0.05525739
16139,0.144606842,0.18031758,0.138145062,0.149701382,0.095294529,0.110317872,0.100293005
16140,0.097378542,0.159804891,0.104330992,0.096442072,0.085514448,0.084203233,0.093137792
16141,0.015583493,0.05420279,0.0628583,0.049492071,0.029059769,0.024895154,0.01235171
16142,0.064944321,0.144871804,0.110236171,0.07143819,0.089477142,0.092987212,0.108144571
16143,0.158789457,0.226519281,0.188340878,0.172288724,0.141338098,0.145026903,0.150427939
16144,0.080969604,0.160800471,0.100551447,0.07903478,0.074653987,0.083320563,0.125487921
16145,0.104466431,0.188134471,0.113650327,0.108928155,0.108363044,0.106169404,0.10521413
16146,0.059614303,0.138901543,0.079564469,0.05983723,0.056150178,0.068970658,0.076395029
16147,0.163890538,0.201437689,0.167779792,0.173192036,0.209045494,0.200081947,0.195645738
16148,0.15114285,0.19757897,0.166472028,0.1923364,0.189720895,0.186006473,0.195430549
16149,-0.01990868,0.013666058,0.00793831,-0.018276091,0.009761574,0.018828019,0.011523682
16150,0.026889404,0.057797971,0.005729028,0.017610978,0.02993061,0.02048796,0.01613288
16151,-0.000527324,0.053252136,0.016736256,-0.011042234,0.000114356,-0.003243893,0.010361576
16152,0.06681602,0.11983941,0.080064469,0.103697522,0.092402296,0.077006573,0.071548534
16153,0.002728936,0.137690376,0.005892726,0.005158828,-0.005215801,0.009404017,-0.00343267
16154,-0.01190763,0.011912534,0.009170141,-0.024035872,-0.02348009,-0.012128196,0.004950042
16155,0.110737193,0.202503136,0.13974512,0.100884152,0.092773127,0.095890599,0.101233587
16156,0.123804862,0.197380242,0.139850364,0.126638618,0.116988622,0.119599111,0.117682118
16157,0.088159552,0.16576131,0.116720748,0.099954836,0.083510263,0.078970683,0.075985029
16158,0.116170498,0.203057198,0.163507196,0.135885979,0.125766769,0.128363164,0.117384327
16159,0.133088484,0.172121636,0.151178357,0.137944905,0.119014339,0.128376588,0.141409704
16160,0.052412148,0.114456426,0.081085615,0.049617073,0.035527268,-0.048218911,-0.037772449
16161,0.112487403,0.183641328,0.132506127,0.15175157,0.122256101,0.104286202,0.090706878
16162,0.117047597,0.176953925,0.1294425,0.145351908,0.134103059,0.126747317,0.106676534
16163,-0.061798422,-0.041323745,-0.049757121,-0.053424444,-0.04248303,-0.037028298,-0.014251966
16164,0.036645286,0.122737507,0.076363923,0.040923243,0.035369985,0.032096652,0.059605432
16165,0.118041177,0.183159345,0.150796201,0.164630127,0.144315656,0.137706022,0.137440477
16166,0.088448808,0.160307092,0.106161969,0.090045598,0.078328047,0.086349317,0.088887997
16167,0.038302633,0.082772272,0.049581555,0.020275338,0.036101911,0.037111329,0.034424392
16168,0.134603536,0.189252563,0.127732784,0.11891049,0.10041456,0.109547341,0.127249709
16169,-0.082116225,-0.072449692,-0.029958233,-0.081769231,-0.077444638,-0.057529212,-0.068471714
16170,0.025221669,0.077997405,0.046379842,0.014830045,0.002517926,0.002066491,0.007790715
16171,-0.005660897,0.03505472,0.029161418,-0.014598878,-0.015904689,-0.015991832,-0.011083418
