fid,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7
5347,0.173827883,0.220507841,0.128404245,0.088340536,0.089193262,0.090469147,0.095732274
5348,0.166703237,0.290798069,0.180530051,0.172290045,0.100898359,0.108085801,0.115370134
5349,0.242430328,0.122931373,0.197513693,0.119498422,0.11045379,0.105966721,0.116679446
5350,0.096602384,0.169851786,0.15989062,0.102818491,0.107390188,0.111438415,0.121038776
5351,0.140801678,0.331683018,0.300605061,0.177632399,0.169732144,0.17111285,0.166159021
5352,0.087997951,0.080859709,0.105552692,0.096280368,0.107540103,0.122479719,0.146442964
5353,0.156731565,0.195726604,0.209021298,0.102939033,0.113208038,0.125350094,0.13155253
5354,0.122973754,0.216223778,0.152412285,0.154233992,0.136678827,0.144980328,0.149556268
5355,0.103854145,0.145513191,0.225510965,0.118977921,0.101877623,0.107030681,0.118425992
5356,0.091747066,0.432981129,0.154827741,0.086305516,0.106385397,0.11116784,0.106697734
5357,0.102807646,0.12380653,0.113782429,0.117151802,0.109490126,0.108141831,0.118251637
5358,0.147703399,0.319387885,0.20691228,0.136010079,0.112163537,0.116259638,0.119860633
5359,0.110619112,0.433024508,0.10753235,0.145536447,0.108257164,0.11150605,0.118148155
5360,0.095218588,0.091244543,0.100767614,0.240605758,0.09301785,0.102191222,0.100844982
5361,0.118957846,0.326432416,0.235953555,0.151711998,0.106294465,0.113995904,0.118889518
5362,0.135616337,0.236816127,0.260300845,0.179469678,0.163490142,0.176917679,0.202203112
5363,0.128598688,0.228528816,0.209656259,0.168467873,0.148799632,0.151289846,0.184581247
5364,0.075219505,0.091885214,0.084212194,0.082761305,0.081600035,0.081801471,0.093780497
5365,0.165076366,0.351596087,0.243003016,0.16087177,0.159576884,0.174197605,0.169569723
5366,0.288038417,0.157235085,0.137909327,0.186812668,0.105309664,0.111979251,0.120319609
5367,0.151704367,0.318904819,0.168455893,0.158396304,0.156629929,0.157358121,0.155504924
5368,0.112506875,0.348363118,0.333211344,0.136567403,0.143550892,0.143825355,0.135271801
5369,0.097556864,0.236390374,0.176797538,0.138627327,0.122391192,0.115042188,0.115028576
5370,0.122522272,0.257070181,0.235342559,0.134608636,0.158086385,0.155253129,0.144829098
5371,0.213894882,0.12212744,0.115066737,0.174806719,0.111383872,0.108520225,0.109439458
5372,0.12651052,0.369242873,0.311724364,0.147084565,0.146665076,0.154990975,0.151283609
5373,0.096541894,0.123404937,0.092147579,0.154931307,0.118282188,0.139093277,0.16042915
5374,0.106923606,0.110313568,0.122330325,0.108570872,0.107783127,0.11975664,0.134953121
5375,0.107449537,0.383613462,0.316479665,0.116044373,0.119785279,0.126562096,0.128824107
5376,0.10738927,0.311958279,0.221804604,0.115346812,0.107522367,0.110187801,0.108465213
5377,0.110974029,0.139260562,0.1282656,0.106128146,0.101417967,0.112862476,0.119273775
5378,0.093251938,0.279957657,0.118116252,0.105204329,0.117485519,0.117029459,0.113057793
5379,0.13348132,0.264548932,0.264395951,0.163888171,0.155099266,0.150360898,0.141169178
5380,0.210361461,0.35380297,0.277490967,0.12809465,0.16298033,0.168008493,0.154482033
5381,0.099223684,0.384859853,0.275839435,0.100662402,0.09774818,0.102365878,0.108124898
5382,0.09843403,0.11788628,0.182081192,0.17063436,0.101976912,0.104104547,0.106339237
5383,0.132178615,0.256024972,0.178057494,0.159038756,0.122628417,0.126147151,0.137616135
5384,0.269139788,0.104425495,0.140196805,0.352753234,0.127833727,0.135644802,0.1403774
5385,0.115236304,0.199403329,0.217069987,0.16025899,0.12845731,0.134675065,0.131334334
5386,0.09918287,0.114991289,0.118044978,0.098745108,0.094460919,0.098498983,0.10590152
5387,0.120574378,0.374052013,0.297912881,0.163742666,0.150576829,0.158297737,0.158662545
5388,0.152926941,0.36187766,0.27214651,0.142209534,0.144524581,0.152739574,0.149417586
5389,0.119029006,0.116831992,0.12152247,0.112491444,0.115525789,0.123522687,0.131694513
5390,0.091399009,0.105596067,0.116573774,0.101348964,0.08893462,0.105475498,0.11327909
5391,0.102387826,0.103561676,0.125327429,0.089970753,0.094735933,0.100132005,0.111594636
5392,0.10902444,0.111982738,0.100808673,0.097020496,0.097669842,0.105455211,0.112354926
5393,0.126740982,0.292630641,0.222756248,0.14080832,0.134366159,0.146771413,0.14341862
5394,0.141084063,0.341694576,0.207494191,0.148438483,0.136729621,0.147812868,0.159767052
5395,0.11704651,0.439864251,0.272275536,0.166928709,0.113677953,0.121478243,0.127931785
5396,0.249838472,0.299286801,0.143485427,0.100232308,0.089353148,0.101790265,0.114338822
5397,0.125337015,0.171117194,0.166882326,0.181883181,0.117435402,0.115639484,0.127452549
5398,0.160372324,0.090531613,0.105648853,0.096723715,0.095771595,0.105323623,0.119138991
5399,0.098062626,0.154862745,0.10105507,0.092935204,0.091498459,0.097887895,0.102054825
5400,0.289059094,0.180118367,0.206687742,0.127235989,0.113600674,0.117537364,0.124847904
5401,0.113225448,0.356113848,0.28680354,0.12458542,0.120012197,0.132218572,0.150638767
5402,0.104903913,0.411728434,0.142549585,0.131832593,0.103486339,0.107512228,0.122572843
5403,0.119998836,0.373918542,0.292453644,0.131932234,0.141853128,0.144810523,0.144815534
5404,0.122228201,0.34197118,0.211058146,0.15628545,0.12139634,0.128226985,0.134869404
5405,0.192711509,0.368907975,0.349292981,0.130873991,0.093240361,0.088031674,0.096345738
5406,0.164246509,0.30696509,0.273889272,0.123604524,0.092758038,0.088825598,0.097664102
5407,0.115639608,0.282808591,0.118281282,0.178301791,0.111142991,0.116050545,0.122669712
5408,0.096687384,0.130759562,0.158564427,0.095962006,0.094654489,0.103712905,0.108323826
5409,0.205324264,0.177909331,0.199749911,0.10375436,0.107374135,0.107655543,0.12067688
5410,0.104613012,0.092959898,0.102356471,0.114853221,0.166560995,0.155785958,0.153205742
5411,0.13013706,0.271382335,0.223056946,0.156262275,0.143293929,0.156306794,0.15756973
5412,0.102276121,0.188186772,0.108374734,0.108730234,0.103569152,0.110635198,0.117528475
5413,0.140361683,0.382596695,0.304075502,0.180592655,0.168985111,0.172656377,0.167762855
5414,0.130982589,0.246462439,0.243084196,0.14284795,0.152790837,0.156231056,0.155069928
5415,0.131895564,0.378644309,0.305784784,0.123368538,0.17340099,0.238770333,0.204013402
5416,0.081335299,0.094826481,0.118887626,0.076566032,0.078861945,0.086768484,0.083571547
5417,0.09910683,0.206744343,0.151129468,0.099755674,0.09891677,0.108540311,0.1117094
5418,0.093616976,0.090425638,0.112505133,0.096580936,0.130993633,0.137593986,0.146429977
5419,0.12244035,0.112907408,0.123427944,0.125784718,0.120621881,0.126946356,0.133129458
5420,0.187267116,0.158153548,0.129343299,0.122201783,0.117108464,0.12034879,0.127743407
5421,0.117604846,0.419762737,0.290217365,0.14012401,0.113184284,0.118763163,0.122077673
5422,0.106690354,0.102024334,0.116297901,0.128299861,0.119686905,0.096020146,0.101836036
5423,0.117989451,0.358822455,0.307894784,0.134110113,0.133391096,0.138152979,0.138607532
5424,0.09593081,0.112085282,0.106592181,0.099228092,0.111768653,0.124202898,0.138725479
5425,0.119185677,0.375942618,0.330257786,0.113077224,0.12144468,0.115853226,0.114311176
5426,0.223354171,0.294065362,0.275819357,0.282095896,0.108649978,0.113223272,0.120218437
5427,0.083600542,0.143059947,0.19643112,0.24591526,0.09302227,0.0973856,0.103890778
5428,0.122399217,0.226575008,0.183684907,0.119928365,0.119817325,0.131173115,0.135006412
5429,0.176075165,0.110305232,0.118158302,0.222081729,0.147734353,0.146822477,0.144387378
5430,0.14068414,0.192695326,0.187290547,0.143956222,0.147855251,0.16080719,0.167155287
5431,0.112211386,0.327577747,0.207375741,0.152359162,0.145309098,0.155360578,0.158426121
5432,0.19078462,0.264100884,0.103118178,0.092099425,0.098755065,0.099636795,0.104311426
5433,0.112750341,0.291347593,0.225840542,0.130583133,0.129107212,0.141445044,0.14345399
5434,0.140075141,0.0838704,0.092675797,0.08929281,0.09435602,0.099000644,0.106544422
5435,0.108845671,0.293629305,0.257777153,0.152322708,0.135938505,0.135426866,0.130466095
5436,0.208496601,0.172924311,0.1385056,0.125891303,0.118024628,0.122924817,0.140449871
5437,0.133491409,0.300350629,0.238907181,0.142696223,0.138288001,0.148550963,0.151422428
5438,0.098203102,0.234143433,0.102985423,0.095873462,0.108154795,0.112384496,0.115907428
5439,0.271087287,0.169739303,0.133051801,0.107858315,0.130113771,0.139415166,0.146476906
5440,0.116736327,0.239156092,0.267421853,0.139948446,0.149230626,0.147759643,0.133403977
5441,0.129989319,0.285203662,0.258751978,0.146188926,0.126327725,0.128045094,0.123476559
5442,0.127122352,0.344890832,0.16519855,0.114621379,0.106409015,0.115781765,0.123239745
5443,0.135420768,0.387314829,0.284035084,0.119663003,0.117082007,0.123566675,0.126643935
5444,0.113417589,0.279451018,0.219700582,0.122912083,0.118083009,0.128362418,0.130359299
5445,0.143841637,0.170295641,0.187978663,0.214445913,0.156202624,0.154367042,0.151845881
5446,0.115983386,0.341135216,0.435896233,0.201594904,0.178732877,0.179638524,0.121874909
5447,0.141625412,0.356129769,0.230822316,0.148286108,0.133971423,0.141263101,0.135678884
5448,0.121262019,0.445768288,0.307119716,0.122548277,0.118925369,0.125445851,0.128975617
5449,0.230090448,0.297658271,0.27478593,0.129448321,0.102972107,0.105517552,0.116750705
5450,0.222752484,0.119820628,0.147114382,0.22320037,0.100186836,0.100057245,0.101471158
5451,0.201630384,0.095465274,0.112130287,0.096145304,0.09321643,0.101375393,0.101311298
5452,0.192718472,0.12593782,0.159704582,0.106891151,0.129028644,0.122360277,0.121822577
5453,0.083753675,0.139183563,0.190186092,0.219590734,0.090926577,0.095511094,0.102142455
5454,0.225063544,0.267448411,0.257326976,0.123569182,0.116184979,0.111203862,0.109614937
5455,0.10276948,0.385106203,0.276661889,0.109912882,0.102716417,0.105975239,0.11058923
5456,0.134659414,0.356523043,0.312402439,0.149368015,0.151213308,0.16034958,0.161640334
5457,0.242150083,0.286131215,0.162119986,0.102811104,0.102938957,0.113442417,0.137586178
5458,0.120926397,0.374534991,0.221316573,0.110103606,0.111100566,0.114374004,0.126486692
5459,0.102203782,0.141215495,0.12356705,0.095804568,0.110002674,0.119684319,0.127175026
5460,0.100673752,0.143823567,0.125528186,0.096070096,0.111351309,0.121374575,0.128102812
5461,0.232646333,0.126806888,0.111844003,0.101394604,0.098992714,0.109860379,0.121774723
5462,0.093463147,0.095695635,0.096543318,0.095352862,0.087406619,0.093624004,0.10560691
5463,0.095443549,0.200595329,0.111018049,0.105092105,0.116293888,0.124118688,0.127430582
5464,0.139198305,0.400530729,0.268109713,0.152568959,0.13211021,0.139734951,0.138165784
5465,0.241246739,0.140348178,0.138353172,0.33772519,0.11827053,0.115999513,0.120732227
5466,0.123979852,0.278447166,0.158964407,0.207771124,0.11309837,0.116079803,0.123734361
5467,0.10340218,0.450850615,0.268641556,0.130505079,0.110686739,0.12046004,0.137968453
5468,0.169788549,0.392355583,0.327668791,0.163898659,0.227868433,0.133902628,0.138769386
5469,0.108637562,0.324027639,0.285196272,0.10303742,0.098781419,0.105688074,0.119342316
5470,0.108817122,0.127015098,0.115077163,0.106503992,0.120398127,0.127974478,0.141473527
5471,0.126354593,0.40382607,0.213800386,0.134578594,0.120512822,0.124593663,0.119083531
5472,0.117751325,0.318748523,0.215314111,0.108427656,0.099874335,0.10164138,0.102670295
5473,0.237761778,0.303912806,0.284163339,0.322985711,0.126113083,0.12865575,0.130105489
5474,0.088200191,0.080978843,0.102325995,0.078235032,0.072990395,0.078797016,0.094663761
5475,0.130058785,0.26990311,0.252267652,0.141318769,0.115441911,0.122960849,0.129340495
5476,0.124741222,0.111529558,0.203360521,0.162192632,0.123223224,0.132594155,0.138861143
5477,0.183245889,0.329420014,0.279725453,0.217997896,0.209001619,0.198668606,0.185849466
5478,0.111022355,0.102421341,0.168826315,0.104443853,0.099805219,0.095150815,0.096816003
5479,0.136128768,0.184195547,0.178752081,0.128966389,0.121583218,0.131477185,0.138316314
5480,0.140603899,0.171691666,0.165563092,0.140925887,0.134958204,0.142686097,0.142628545
5481,0.094613655,0.11814778,0.116466962,0.094814537,0.097809228,0.104123341,0.115263333
5482,0.106297907,0.162243238,0.130370412,0.116999922,0.105215481,0.111176323,0.114330143
5483,0.284038639,0.135946439,0.130607698,0.10204582,0.100514863,0.12803718,0.13874429
5484,0.236028464,0.294786545,0.269588743,0.11287515,0.102984472,0.105019899,0.097774125
5485,0.133785605,0.259381556,0.113273625,0.104516998,0.112116509,0.113877995,0.123042904
5486,0.206883712,0.168677757,0.115556721,0.109645823,0.104893307,0.108780421,0.116532574
5487,0.099117218,0.105332866,0.120531159,0.104986149,0.106819626,0.118934478,0.121260523
5488,0.093793579,0.123667795,0.126406257,0.096279577,0.098449743,0.101684501,0.113701543
5489,0.222961168,0.184644304,0.14830155,0.096716942,0.101419323,0.108505002,0.116628352
5490,0.160073396,0.270043252,0.21686336,0.198163852,0.171246724,0.173022879,0.163800867
5491,0.101010332,0.399212443,0.254137789,0.119657077,0.117263091,0.115241414,0.116234688
5492,0.138795888,0.227567824,0.108517039,0.268748881,0.142332149,0.217509162,0.16989855
5493,0.13577554,0.148972418,0.130952745,0.13369768,0.118866274,0.123841429,0.137597031
5494,0.140686832,0.307484909,0.218609457,0.125505081,0.120497793,0.124797438,0.130562113
5495,0.269096453,0.145467871,0.142233169,0.360652726,0.121469183,0.11704938,0.12317498
5496,0.261885088,0.286316633,0.263656614,0.308424026,0.127595639,0.123399257,0.130245057
5497,0.174244362,0.107108097,0.245281712,0.178267823,0.179251961,0.106192063,0.099314696
5498,0.174757361,0.119872302,0.105545419,0.286861612,0.163984464,0.151221633,0.136106457
5499,0.120680784,0.259853677,0.201121162,0.142471355,0.139454826,0.143480105,0.140812692
5500,0.094675333,0.154718448,0.126889578,0.101093507,0.118084873,0.112855264,0.12190707
5501,0.113897347,0.383412638,0.217446227,0.136270172,0.115090006,0.12517726,0.166577792
5502,0.129667296,0.119440616,0.131265165,0.131358804,0.128662827,0.136673327,0.130384145
5503,0.1751837,0.098399113,0.104114339,0.096740825,0.34043756,0.124323064,0.131968836
5504,0.104009809,0.247271341,0.129373781,0.096535008,0.09378836,0.100321763,0.113864527
5505,0.099366193,0.138752686,0.093058981,0.088161292,0.091603196,0.099014648,0.11257859
5506,0.112964703,0.365589502,0.092439709,0.096870998,0.10540481,0.106233451,0.112752635
5507,0.15722851,0.219474669,0.090623712,0.148913544,0.178327559,0.175906326,0.179798658
5508,0.225309451,0.304530384,0.27224042,0.14580473,0.109411105,0.113722772,0.116109815
5509,0.084590944,-0.002122776,0.111804394,0.088218153,0.092140151,0.098430828,0.118528142
5510,0.195570464,0.250922674,0.219371286,0.111740959,0.107785653,0.111199804,0.121507324
5511,0.125461132,0.234793268,0.214383686,0.160733897,0.171929455,0.176035223,0.169309956
5512,0.117730004,0.096841768,0.093485264,0.244181977,0.116774305,0.11553064,0.121654872
5513,0.127103743,0.151369649,0.10273784,0.135284685,0.131794763,0.147579944,0.159998277
5514,0.122033212,0.296990274,0.209104975,0.140545937,0.128192614,0.139505098,0.141208151
5515,0.093536386,0.378685881,0.10435029,0.105305035,0.105515611,0.110509683,0.119691529
5516,0.109007982,0.152541089,0.097048873,0.11865151,0.148232402,0.165035058,0.125251076
5517,0.207452246,0.116119376,0.132649618,0.105633811,0.11450693,0.115421213,0.126256168
5518,0.365583749,0.114405258,0.183598306,0.214675281,0.140309,0.152125578,0.156472971
5519,0.108863369,0.108329526,0.142122734,0.216758021,0.123591348,0.13245114,0.142646553
5520,0.147707587,0.2513808,0.283019935,0.223688483,0.112253749,0.119759859,0.115068606
5521,0.09367696,0.254658654,0.097027433,0.100090982,0.096445216,0.097838857,0.092763008
5522,0.130306849,0.300508561,0.201400215,0.131285619,0.112794627,0.114643353,0.118400458
5523,0.116427113,0.433848206,0.23174228,0.123362848,0.118491796,0.132057812,0.139512833
5524,0.141064365,0.242416134,0.229462705,0.154859411,0.157161747,0.171076141,0.168230954
5525,0.121562529,0.08927467,0.112481217,0.100190257,0.095427226,0.104967027,0.11297504
5526,0.073409753,0.373651449,0.284890827,0.147136716,0.130944975,0.136715921,0.138612696
5527,0.122690717,0.093033327,0.113660127,0.218480479,0.1925825,0.196404092,0.192053332
5528,0.100904677,0.139486102,0.115705906,0.097105477,0.103539413,0.112587837,0.120554332
5529,0.115453254,0.391721812,0.242180838,0.103833143,0.103155667,0.111628728,0.125174345
5530,0.149938341,0.131591229,0.127630271,0.147759234,0.156805072,0.157805308,0.147347607
5531,0.092592877,0.320910785,0.21983562,0.106456603,0.101941886,0.102336226,0.101994697
5532,0.171535307,0.237923697,0.21998163,0.134392617,0.098253445,0.099835641,0.104510054
5533,0.096006058,0.363839135,0.257941151,0.111879044,0.127953046,0.133798834,0.155481623
5534,0.108742563,0.359292877,0.212196954,0.116415467,0.112776083,0.12568859,0.156007963
5535,0.107650516,0.1268909,0.140355955,0.100555517,0.108032238,0.134683074,0.124385873
5536,0.093399996,0.38853728,0.133684011,0.130696385,0.103292704,0.108750252,0.113207518
5537,0.233939722,0.171155579,0.15149323,0.132439905,0.108849204,0.104051749,0.120440702
5538,0.10126537,0.27870897,0.325990097,0.189616864,0.12987472,0.130442843,0.137548612
5539,0.096293019,0.108968465,0.109993834,0.119135133,0.120185558,0.125229754,0.128896118
5540,0.104181588,0.104764933,0.155494847,0.198186535,0.168501654,0.178418433,0.178694786
5541,0.154351061,0.126063422,0.13454891,0.14896722,0.130061785,0.133051712,0.134516312
5542,0.335077511,0.287070052,0.104338793,0.106926621,0.109068877,0.112224827,0.114889716
5543,0.169312027,0.239208141,0.212894913,0.122923137,0.125392435,0.124124005,0.127785655
5544,0.114066296,0.110064131,0.108461726,0.131698439,0.131862543,0.148358433,0.184896918
5545,0.094810971,0.083558569,0.093657102,0.078179268,0.087164948,0.100022685,0.116535781
5546,0.121840445,0.328839522,0.338778858,0.131094082,0.134137382,0.131986484,0.140557812
5547,0.117915647,0.17296504,0.163440659,0.124510674,0.124596334,0.121158957,0.122206034
